Date,IGV,IYR,IYT,SMH,VOX,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XRT
2018-01-17,32.82548522949219,61.910667419433594,46.02553176879883,49.31407928466797,82.15463256835938,26.65202522277832,27.03024673461914,25.124540328979492,69.53624725341797,31.169538497924805,46.132057189941406,19.465229034423828,76.62000274658203,48.39523696899414,41.77663040161133
2018-01-18,32.91080856323242,61.3052864074707,46.052730560302734,49.677330017089844,81.91831970214844,26.63509178161621,26.809404373168945,25.0903263092041,69.1619644165039,31.22491455078125,45.99580764770508,19.341785430908203,76.63741302490234,48.353675842285156,41.891483306884766
2018-01-19,33.13501739501953,61.703556060791016,46.22038269042969,49.723899841308594,82.4636459350586,26.795995712280273,26.77434539794922,25.269968032836914,69.36216735839844,31.284894943237305,46.50874710083008,19.28392219543457,76.92445373535156,48.77397155761719,42.66888427734375
2018-01-22,33.408851623535156,62.205413818359375,46.42881774902344,50.21289825439453,84.07238006591797,26.732484817504883,27.352739334106445,25.475276947021484,69.36216735839844,31.589439392089844,46.86138153076172,19.31092643737793,77.4289321899414,49.314361572265625,43.207767486572266
2018-01-23,33.549739837646484,63.06574249267578,46.351776123046875,50.53889846801758,83.05443572998047,26.728242874145508,27.310678482055664,25.50093650817871,69.39698791503906,31.72787094116211,46.7091064453125,19.4960880279541,77.05491638183594,49.73006057739258,43.154754638671875
2018-01-24,33.35726547241211,62.84270095825195,45.68341827392578,49.51432800292969,83.4543228149414,26.842580795288086,27.237064361572266,25.67203140258789,69.33605194091797,31.483314514160156,46.80528259277344,19.376501083374023,77.28105926513672,49.94252014160156,42.854400634765625
2018-01-25,33.371150970458984,62.72321701049805,44.962974548339844,48.71331024169922,83.87245178222656,27.020429611206055,27.02323341369629,25.62070083618164,69.40570068359375,31.427940368652344,46.82931900024414,19.67738914489746,77.94206237792969,49.854759216308594,42.71305465698242
2018-01-26,33.93864440917969,62.747108459472656,45.42515182495117,50.264122009277344,84.51775360107422,27.138994216918945,27.170459747314453,25.80890464782715,70.20645904541016,31.926271438598633,47.05374526977539,19.688962936401367,79.62079620361328,50.34435272216797,43.14592361450195
2018-01-29,33.53981018066406,61.94255065917969,45.37076950073242,50.170989990234375,83.74517822265625,26.82987403869629,26.76032829284668,25.706249237060547,69.73644256591797,31.635591506958008,46.8693962097168,19.43821907043457,79.40335083007812,50.20579528808594,43.075260162353516
2018-01-30,33.21638107299805,61.60798645019531,44.75680160522461,49.18833541870117,83.69975280761719,26.63509178161621,26.22049903869629,25.37262535095215,69.18807983398438,31.349498748779297,46.556827545166016,19.472938537597656,77.73336791992188,49.95637512207031,42.11233901977539
2018-01-31,33.76403045654297,62.57982635498047,44.78171920776367,49.60281753540039,83.79060363769531,26.656265258789062,26.238018035888672,25.441059112548828,69.39698791503906,31.584823608398438,46.34043502807617,19.688962936401367,76.62870025634766,49.794715881347656,41.71479797363281
2018-02-01,33.656890869140625,61.53629684448242,44.53024673461914,49.300106048583984,84.49955749511719,26.292091369628906,26.507938385009766,25.68058204650879,69.27511596679688,31.612510681152344,46.140079498291016,19.3803653717041,76.65480041503906,49.24046325683594,41.281925201416016
2018-02-02,32.990169525146484,60.9069709777832,43.57415771484375,47.92626190185547,82.6727066040039,25.601865768432617,25.40022850036621,25.11598777770996,67.88249969482422,30.675813674926758,45.25846481323242,19.241485595703125,75.57626342773438,48.76935577392578,40.18649673461914
2018-02-05,31.968284606933594,58.947391510009766,42.26239013671875,45.76536560058594,79.76424407958984,24.623695373535156,24.33458137512207,23.849916458129883,64.80127716064453,29.39303970336914,43.615474700927734,18.925167083740234,72.22756958007812,47.12508010864258,38.88787841796875
2018-02-06,32.482208251953125,59.15449905395508,42.957923889160156,47.451236724853516,79.95510864257812,25.428251266479492,24.52738380432129,24.286205291748047,65.98501586914062,30.237457275390625,44.096336364746094,18.643571853637695,73.02776336669922,48.330570220947266,40.01863479614258
2018-02-07,32.42267990112305,58.92347717285156,43.077999114990234,46.19846725463867,80.15505981445312,25.19959259033203,24.117250442504883,24.30331039428711,66.10687255859375,29.8498477935791,43.90400695800781,18.55484390258789,72.94078063964844,48.182769775390625,40.41617965698242
2018-02-08,30.948379516601562,57.18693161010742,41.44224166870117,44.358917236328125,77.401123046875,24.314577102661133,23.38812255859375,23.23399543762207,63.556602478027344,28.613224029541016,42.95826721191406,18.34653663635254,70.40969848632812,46.261390686035156,39.25007629394531
